99225 v0 v9999
v2679 v2601 337 0
v2679 v2612 988 0
v2679 v2631 833 0
v2679 v2643 912 0
v2679 v2646 343 0
v2679 v2678 318 0
v2679 v2692 128 0
v2679 v2733 574 0
v2679 v2754 764 0
v2680 v2584 654 0
v2680 v2628 205 0
v2680 v2640 569 0
v2680 v2675 208 0
v2680 v2717 889 0
v2680 v2762 696 0
v2681 v2590 851 0
v2681 v2594 397 0
v2681 v2596 951 0
v2681 v2623 970 0
v2681 v2660 402 0
v2681 v2691 35 0
v2681 v2697 312 0
v2681 v2713 333 0
v2681 v2776 838 0
v2682 v2592 507 0
v2682 v2601 567 0
v2682 v2608 330 0
v2682 v2642 322 0
v2682 v2651 236 0
v2682 v2662 86 0
v2682 v2699 823 0
v2682 v2731 696 0
v2682 v2746 457 0
v2682 v2759 979 0
v2682 v2769 547 0
v2682 v2781 300 0
v2683 v2607 699 0
v2683 v2645 267 0
v2683 v2731 206 0
v2683 v2757 83 0
v2683 v2762 854 0
v2683 v2780 946 0
v2684 v2608 273 0
v2684 v2617 930 0
v2684 v2619 596 0
v2684 v2638 381 0
v2684 v2678 540 0
v2684 v2743 37 0
v2685 v2600 658 0
v2685 v2602 243 0
v2685 v2617 750 0
v2685 v2644 80 0
v2685 v2654 455 0
v2685 v2666 999 0
v2685 v2676 631 0
v2685 v2689 264 0
v2685 v2707 562 0
v2685 v2717 656 0
v2685 v2731 314 0
v2685 v2747 242 0
v2685 v2778 470 0
v2686 v2603 794 0
v2686 v2613 749 0
v2686 v2639 486 0
v2686 v2661 400 0
v2686 v2667 932 0
v2686 v2686 890 0
v2686 v2705 993 0
v2686 v2719 355 0
v2686 v2739 364 0
v2686 v2749 808 0
v2686 v2773 794 0
v2686 v2779 453 0
v2686 v2784 855 0
v2687 v2599 725 0
v2687 v2622 246 0
v2687 v2666 805 0
v2687 v2670 540 0
v2687 v2691 126 0
v2687 v2752 170 0
v2687 v2766 136 0
v2688 v2590 534 0
v2688 v2606 115 0
v2688 v2621 698 0
v2688 v2627 591 0
v2688 v2644 110 0
v2688 v2707 940 0
v2688 v2782 849 0
v2688 v2786 963 0
v2689 v2592 288 0
v2689 v2593 616 0
v2689 v2598 505 0
v2689 v2603 84 0
v2689 v2651 699 0
v2689 v2663 40 0
v2689 v2686 464 0
v2689 v2692 391 0
v2689 v2695 436 0
v2689 v2707 25 0
v2689 v2713 218 0
v2689 v2746 766 0
v2689 v2763 97 0
v2690 v2592 686 0
v2690 v2609 641 0
v2690 v2613 656 0
v2690 v2614 686 0
v2690 v2616 772 0
v2690 v2630 174 0
v2690 v2685 360 0
v2690 v2719 610 0
v2691 v2591 460 0
v2691 v2596 753 0
v2691 v2605 416 0
v2691 v2606 373 0
v2691 v2615 436 0
v2691 v2637 251 0
v2691 v2639 282 0
v2691 v2702 564 0
v2691 v2708 62 0
v2691 v2719 344 0
v2691 v2726 41 0
v2691 v2729 945 0
v2691 v2743 456 0
v2691 v2753 756 0
v2691 v2776 141 0
v2692 v2599 766 0
v2692 v2608 743 0
v2692 v2640 773 0
v2692 v2641 978 0
v2692 v2644 724 0
v2692 v2645 750 0
v2692 v2681 328 0
v2692 v2706 226 0
v2692 v2711 695 0
v2692 v2790 273 0
v2693 v2607 675 0
v2693 v2627 811 0
v2693 v2641 793 0
v2693 v2708 376 0
v2693 v2737 429 0
v2693 v2745 113 0
v2693 v2780 158 0
v2694 v2594 207 0
v2694 v2628 454 0
v2694 v2703 770 0
v2694 v2728 472 0
v2694 v2731 590 0
v2694 v2740 383 0
v2694 v2760 664 0
v2694 v2781 106 0
v2695 v2597 874 0
v2695 v2607 431 0
v2695 v2652 746 0
v2695 v2671 103 0
v2695 v2721 592 0
v2695 v2740 630 0
v2695 v2785 584 0
v2695 v2792 123 0
v2696 v2616 801 0
v2696 v2661 88 0
v2696 v2721 15 0
v2696 v2751 918 0
v2696 v2767 287 0
v2696 v2769 864 0
v2697 v2617 980 0
v2697 v2621 766 0
v2697 v2636 422 0
v2697 v2647 281 0
v2697 v2653 44 0
v2697 v2675 142 0
v2697 v2679 428 0
v2697 v2707 809 0
v2697 v2734 204 0
v2697 v2738 664 0
v2697 v2741 875 0
v2697 v2760 423 0
v2697 v2794 829 0
v2698 v2603 275 0
v2698 v2605 786 0
v2698 v2608 287 0
v2698 v2624 587 0
v2698 v2653 887 0
v2698 v2655 859 0
v2698 v2761 465 0
v2698 v2767 76 0
v2698 v2768 956 0
v2698 v2790 407 0
v2699 v2600 760 0
v2699 v2643 280 0
v2699 v2687 694 0
v2699 v2688 421 0
v2699 v2689 406 0
v2699 v2726 133 0
v2699 v2729 30 0
v2699 v2732 28 0
v2699 v2753 131 0
v2699 v2783 985 0
v2699 v2784 490 0
v2699 v2790 747 0
v2700 v2658 893 0
v2700 v2671 573 0
v2700 v2713 318 0
v2700 v2734 800 0
v2700 v2741 741 0
v2700 v2762 205 0
v2700 v2788 151 0
v2700 v2790 876 0
v2701 v2619 202 0
v2701 v2623 794 0
v2701 v2637 821 0
v2701 v2645 129 0
v2701 v2655 218 0
v2701 v2656 966 0
v2701 v2663 404 0
v2701 v2735 430 0
v2701 v2792 561 0
v2701 v2793 800 0
v2702 v2607 24 0
v2702 v2612 290 0
v2702 v2637 976 0
v2702 v2639 865 0
v2702 v2650 929 0
v2702 v2685 128 0
v2702 v2689 930 0
v2702 v2694 112 0
v2702 v2703 769 0
v2702 v2714 938 0
v2702 v2742 875 0
v2702 v2764 370 0
v2702 v2769 219 0
v2702 v2780 973 0
v2702 v2784 51 0
v2702 v2786 147 0
v2703 v2638 531 0
v2703 v2650 154 0
v2703 v2657 715 0
v2703 v2688 31 0
v2703 v2692 761 0
v2703 v2714 722 0
v2703 v2744 573 0
v2703 v2749 414 0
v2703 v2758 240 0
v2703 v2766 944 0
v2704 v2652 121 0
v2704 v2699 499 0
v2704 v2707 303 0
v2704 v2716 750 0
v2704 v2736 548 0
v2704 v2768 213 0
v2704 v2777 943 0
v2705 v2620 425 0
v2705 v2643 185 0
v2705 v2648 188 0
v2705 v2661 606 0
v2705 v2671 199 0
v2705 v2679 284 0
v2705 v2696 788 0
v2705 v2702 960 0
v2705 v2704 435 0
v2705 v2706 297 0
v2705 v2767 517 0
v2705 v2774 89 0
v2705 v2775 523 0
v2706 v2612 755 0
v2706 v2614 560 0
v2706 v2635 871 0
v2706 v2639 298 0
v2706 v2648 675 0
v2706 v2657 267 0
v2706 v2663 221 0
v2706 v2673 499 0
v2706 v2705 559 0
v2706 v2708 143 0
v2706 v2723 510 0
v2706 v2727 773 0
v2706 v2797 411 0
v2707 v2619 334 0
v2707 v2647 288 0
v2707 v2680 509 0
v2707 v2681 797 0
v2707 v2740 183 0
v2707 v2744 678 0
v2707 v2760 475 0
v2707 v2764 314 0
v2707 v2771 22 0
v2708 v2631 157 0
v2708 v2655 286 0
v2708 v2680 524 0
v2708 v2732 71 0
v2708 v2750 216 0
v2708 v2762 655 0
v2708 v2779 618 0
v2708 v2792 317 0
v2708 v2800 453 0
v2708 v2808 197 0
v2709 v2626 849 0
v2709 v2646 300 0
v2709 v2662 410 0
v2709 v2690 998 0
v2709 v2701 559 0
v2709 v2758 331 0
v2709 v2783 818 0
v2709 v2808 608 0
v2710 v2616 669 0
v2710 v2617 913 0
v2710 v2672 1 0
v2710 v2683 454 0
v2710 v2725 269 0
v2710 v2726 84 0
v2710 v2746 849 0
v2710 v2760 553 0
v2710 v2763 167 0
v2710 v2767 858 0
v2710 v2768 268 0
v2710 v2770 505 0
v2710 v2772 25 0
v2710 v2795 68 0
v2710 v2798 478 0
v2711 v2647 580 0
v2711 v2658 217 0
v2711 v2665 958 0
v2711 v2680 132 0
v2711 v2705 477 0
v2711 v2711 336 0
v2711 v2715 686 0
v2711 v2728 166 0
v2711 v2735 489 0
v2711 v2746 627 0
v2711 v2766 117 0
v2711 v2771 212 0
v2711 v2802 852 0
v2711 v2803 236 0
v2712 v2618 238 0
v2712 v2632 843 0
v2712 v2683 933 0
v2712 v2695 964 0
v2712 v2717 496 0
v2712 v2752 532 0
v2712 v2777 341 0
v2712 v2795 15 0
v2712 v2812 380 0
v2713 v2632 141 0
v2713 v2660 202 0
v2713 v2664 645 0
v2713 v2672 844 0
v2713 v2674 924 0
v2713 v2683 793 0
v2713 v2699 302 0
v2713 v2783 328 0
v2713 v2790 673 0
v2713 v2799 437 0
v2713 v2810 664 0
v2714 v2620 973 0
v2714 v2623 49 0
v2714 v2632 968 0
v2714 v2688 34 0
v2714 v2718 200 0
v2714 v2779 187 0
v2714 v2797 694 0
v2714 v2807 111 0
v2715 v2634 826 0
v2715 v2679 897 0
v2715 v2695 162 0
v2715 v2700 469 0
v2715 v2744 869 0
v2715 v2803 804 0
v2716 v2630 634 0
v2716 v2654 16 0
v2716 v2660 408 0
v2716 v2729 190 0
v2716 v2810 117 0
v2717 v2761 829 0
v2717 v2763 746 0
v2717 v2769 752 0
v2717 v2777 441 0
v2718 v2649 316 0
v2718 v2697 251 0
v2718 v2741 348 0
v2718 v2746 151 0
v2718 v2755 882 0
v2718 v2759 214 0
v2718 v2768 280 0
v2718 v2810 954 0
v2718 v2815 582 0
v2719 v2632 800 0
v2719 v2701 148 0
v2719 v2714 43 0
v2719 v2724 398 0
v2719 v2739 859 0
v2719 v2757 857 0
v2719 v2782 876 0
v2719 v2808 466 0
v2719 v2813 317 0
v2720 v2630 248 0
v2720 v2663 686 0
v2720 v2693 884 0
v2720 v2746 998 0
v2720 v2755 5 0
v2720 v2801 575 0
v2720 v2815 535 0
v2720 v2820 56 0
v2721 v2638 503 0
v2721 v2651 958 0
v2721 v2656 530 0
v2721 v2708 61 0
v2721 v2718 295 0
v2721 v2733 667 0
v2721 v2735 784 0
v2721 v2736 128 0
v2721 v2740 232 0
v2721 v2743 356 0
v2721 v2752 268 0
v2721 v2800 910 0
v2721 v2811 860 0
v2722 v2708 160 0
v2722 v2723 380 0
v2722 v2763 557 0
v2722 v2773 78 0
v2722 v2782 93 0
v2722 v2793 17 0
v2723 v2630 119 0
v2723 v2643 604 0
v2723 v2652 435 0
v2723 v2675 796 0
v2723 v2676 242 0
v2723 v2690 725 0
v2723 v2701 665 0
v2723 v2728 358 0
v2723 v2744 500 0
v2723 v2769 181 0
v2723 v2772 828 0
v2723 v2796 207 0
v2723 v2806 158 0
v2724 v2717 72 0
v2724 v2758 559 0
v2724 v2785 216 0
v2724 v2788 121 0
v2724 v2799 887 0
v2725 v2661 915 0
v2725 v2685 626 0
v2725 v2692 161 0
v2725 v2697 107 0
v2725 v2712 408 0
v2725 v2760 508 0
v2725 v2779 723 0
v2725 v2789 900 0
v2725 v2798 96 0
v2725 v2811 586 0
v2725 v2814 458 0
v2725 v2820 944 0
v2726 v2644 776 0
v2726 v2671 778 0
v2726 v2684 190 0
v2726 v2695 524 0
v2726 v2719 719 0
v2727 v2630 141 0
v2727 v2664 308 0
v2727 v2720 777 0
v2727 v2722 457 0
v2727 v2745 497 0
v2727 v2766 781 0
v2727 v2796 590 0
v2727 v2804 673 0
v2727 v2823 793 0
v2728 v2628 648 0
v2728 v2634 375 0
v2728 v2657 329 0
v2728 v2670 664 0
v2728 v2684 444 0
v2728 v2711 993 0
v2728 v2722 896 0
v2728 v2734 263 0
v2728 v2784 6 0
v2728 v2798 978 0
v2729 v2649 956 0
v2729 v2652 45 0
v2729 v2669 486 0
v2729 v2729 541 0
v2729 v2748 262 0
v2729 v2769 764 0
v2729 v2806 870 0
v2730 v2633 693 0
v2730 v2635 735 0
v2730 v2691 439 0
v2730 v2741 810 0
v2730 v2742 713 0
v2730 v2744 77 0
v2730 v2767 590 0
v2730 v2772 864 0
v2730 v2790 403 0
v2730 v2792 692 0
v2730 v2806 808 0
v2731 v2676 256 0
v2731 v2685 982 0
v2731 v2691 488 0
v2731 v2706 180 0
v2731 v2709 470 0
v2731 v2712 67 0
v2731 v2730 38 0
v2731 v2732 341 0
v2731 v2736 82 0
v2731 v2740 206 0
v2731 v2760 216 0
v2731 v2788 38 0
v2731 v2800 268 0
v2732 v2636 479 0
v2732 v2640 305 0
v2732 v2651 821 0
v2732 v2672 808 0
v2732 v2705 315 0
v2732 v2736 40 0
v2733 v2701 763 0
v2733 v2715 35 0
v2733 v2730 538 0
v2733 v2746 957 0
v2733 v2760 586 0
v2733 v2773 36 0
v2733 v2785 860 0
v2733 v2791 59 0
v2733 v2811 984 0
v2733 v2816 406 0
v2733 v2817 1 0
v2733 v2823 981 0
v2734 v2643 384 0
v2734 v2677 38 0
v2734 v2681 322 0
v2734 v2691 627 0
v2734 v2697 239 0
v2734 v2712 876 0
v2734 v2727 991 0
v2734 v2730 661 0
v2734 v2740 864 0
v2734 v2758 586 0
v2734 v2774 767 0
v2734 v2781 223 0
v2734 v2800 541 0
v2734 v2832 790 0
v2735 v2646 333 0
v2735 v2661 563 0
v2735 v2690 751 0
v2735 v2771 51 0
v2735 v2784 162 0
v2735 v2797 132 0
v2735 v2814 271 0
v2736 v2641 840 0
v2736 v2661 948 0
v2736 v2665 628 0
v2736 v2668 933 0
v2736 v2673 798 0
v2736 v2676 969 0
v2736 v2710 215 0
v2736 v2745 10 0
v2736 v2758 519 0
v2736 v2772 160 0
v2736 v2791 58 0
v2736 v2821 768 0
v2736 v2835 130 0
v2737 v2640 75 0
v2737 v2649 467 0
v2737 v2724 350 0
v2737 v2726 837 0
v2737 v2796 804 0
v2738 v2646 8 0
v2738 v2703 412 0
v2738 v2709 897 0
v2738 v2719 359 0
v2738 v2732 195 0
v2738 v2746 225 0
v2738 v2783 870 0
v2738 v2816 103 0
v2739 v2644 849 0
v2739 v2650 1000 0
v2739 v2662 870 0
v2739 v2685 900 0
v2739 v2692 794 0
v2739 v2706 359 0
v2739 v2742 262 0
v2739 v2751 299 0
v2739 v2814 755 0
v2739 v2828 320 0
v2740 v2643 84 0
v2740 v2646 646 0
v2740 v2647 987 0
v2740 v2707 138 0
v2740 v2711 73 0
v2740 v2730 433 0
v2740 v2767 794 0
v2740 v2806 448 0
v2740 v2810 105 0
v2740 v2819 685 0
v2740 v2820 964 0
v2741 v2641 779 0
v2741 v2683 453 0
v2741 v2696 751 0
v2741 v2769 915 0
v2741 v2785 143 0
v2741 v2786 431 0
v2741 v2801 334 0
v2741 v2818 523 0
v2742 v2664 552 0
v2742 v2714 813 0
v2742 v2728 21 0
v2742 v2739 640 0
v2742 v2753 434 0
v2742 v2761 472 0
v2742 v2784 609 0
v2742 v2825 590 0
v2742 v2835 225 0
v2743 v2645 609 0
v2743 v2671 165 0
v2743 v2711 637 0
v2743 v2724 971 0
v2743 v2726 36 0
v2743 v2735 161 0
v2743 v2802 433 0
v2744 v2711 825 0
v2744 v2746 433 0
v2744 v2755 803 0
v2744 v2811 475 0
v2744 v2819 659 0
v2745 v2648 692 0
v2745 v2661 57 0
v2745 v2662 235 0
v2745 v2706 226 0
v2745 v2729 709 0
v2745 v2750 244 0
v2745 v2769 20 0
v2746 v2670 394 0
v2746 v2673 868 0
v2746 v2684 325 0
v2746 v2721 680 0
v2746 v2734 868 0
v2746 v2735 993 0
v2746 v2745 299 0
v2746 v2818 390 0
v2746 v2830 690 0
v2747 v2651 164 0
v2747 v2660 912 0
v2747 v2690 458 0
v2747 v2756 290 0
v2747 v2776 40 0
v2747 v2780 846 0
v2747 v2792 803 0
v2747 v2799 301 0
v2747 v2809 721 0
v2747 v2810 594 0
v2747 v2819 317 0
v2748 v2682 191 0
v2748 v2700 245 0
v2748 v2714 132 0
v2748 v2744 550 0
v2748 v2755 578 0
v2748 v2761 98 0
v2748 v2766 654 0
v2748 v2774 81 0
v2748 v2781 636 0
v2748 v2791 634 0
v2749 v2669 674 0
v2749 v2682 210 0
v2749 v2717 453 0
v2749 v2719 201 0
v2749 v2757 398 0
v2749 v2758 17 0
v2749 v2765 788 0
v2749 v2780 214 0
v2749 v2824 1 0
v2750 v2653 293 0
v2750 v2698 616 0
v2750 v2720 292 0
v2750 v2723 721 0
v2750 v2727 998 0
v2750 v2752 235 0
v2750 v2776 915 0
v2750 v2831 603 0
v2751 v2658 360 0
v2751 v2660 923 0
v2751 v2667 798 0
v2751 v2683 775 0
v2751 v2723 822 0
v2751 v2736 528 0
v2751 v2759 147 0
v2751 v2777 667 0
v2751 v2789 80 0
v2751 v2793 229 0
v2751 v2802 779 0
v2751 v2841 305 0
v2751 v2845 231 0
v2752 v2674 264 0
v2752 v2677 537 0
v2752 v2697 137 0
v2752 v2706 237 0
v2752 v2717 27 0
v2752 v2720 727 0
v2752 v2736 459 0
v2752 v2737 847 0
v2752 v2744 268 0
v2752 v2802 418 0
v2752 v2804 488 0
v2752 v2833 346 0
v2753 v2665 823 0
v2753 v2742 227 0
v2753 v2750 842 0
v2753 v2752 538 0
v2753 v2782 293 0
v2754 v2660 471 0
v2754 v2711 166 0
v2754 v2715 2 0
v2754 v2743 575 0
v2754 v2746 850 0
v2754 v2751 315 0
v2754 v2765 544 0
v2754 v2782 433 0
v2754 v2785 825 0
v2754 v2804 328 0
v2754 v2826 863 0
v2754 v2831 468 0
v2755 v2668 163 0
v2755 v2736 386 0
v2755 v2755 993 0
v2755 v2759 45 0
v2755 v2762 956 0
v2755 v2778 642 0
v2756 v2658 73 0
v2756 v2669 510 0
v2756 v2689 678 0
v2756 v2759 660 0
v2756 v2761 470 0
v2756 v2786 161 0
v2756 v2809 304 0
v2756 v2855 158 0
v2757 v2675 965 0
v2757 v2740 143 0
v2757 v2748 770 0
v2757 v2788 389 0
v2757 v2818 604 0
v2757 v2835 523 0
v2757 v2845 497 0
v2758 v2658 108 0
v2758 v2670 834 0
v2758 v2683 977 0
v2758 v2705 851 0
v2758 v2719 831 0
v2758 v2722 873 0
v2758 v2739 929 0
v2758 v2755 61 0
v2758 v2775 651 0
v2758 v2800 164 0
v2758 v2815 341 0
v2758 v2820 177 0
v2758 v2829 569 0
v2759 v2662 867 0
v2759 v2692 666 0
v2759 v2695 316 0
v2759 v2703 972 0
v2759 v2709 752 0
v2759 v2719 714 0
v2759 v2728 792 0
v2759 v2733 507 0
v2759 v2757 559 0
v2759 v2758 543 0
v2759 v2795 848 0
v2759 v2809 58 0
v2759 v2824 349 0
v2760 v2699 390 0
v2760 v2703 536 0
v2760 v2707 973 0
v2760 v2718 54 0
v2760 v2723 922 0
v2760 v2735 342 0
v2760 v2738 989 0
v2760 v2756 170 0
v2760 v2763 534 0
v2760 v2764 647 0
v2760 v2767 632 0
v2760 v2769 461 0
v2760 v2829 467 0
v2760 v2844 184 0
v2760 v2852 250 0
v2761 v2666 562 0
v2761 v2683 902 0
v2761 v2695 433 0
v2761 v2696 860 0
v2761 v2756 226 0
v2761 v2758 925 0
v2761 v2766 827 0
v2761 v2808 154 0
v2761 v2819 851 0
v2761 v2832 209 0
v2762 v2685 425 0
v2762 v2686 737 0
v2762 v2687 6 0
v2762 v2696 371 0
v2762 v2726 276 0
v2762 v2738 262 0
v2762 v2766 812 0
v2762 v2821 812 0
v2762 v2833 615 0
v2762 v2843 979 0
v2762 v2852 68 0
v2763 v2671 881 0
v2763 v2675 13 0
v2763 v2735 421 0
v2763 v2765 683 0
v2763 v2779 461 0
v2763 v2792 308 0
v2763 v2809 387 0
v2763 v2833 63 0
v2764 v2686 218 0
v2764 v2782 313 0
v2764 v2816 69 0
v2764 v2835 105 0
v2764 v2848 65 0
v2765 v2670 589 0
v2765 v2720 33 0
v2765 v2728 316 0
v2765 v2783 144 0
v2766 v2711 329 0
v2766 v2737 447 0
v2766 v2742 680 0
v2766 v2744 897 0
v2766 v2770 918 0
v2766 v2820 83 0
v2766 v2837 781 0
v2766 v2838 84 0
v2766 v2846 284 0
v2767 v2677 858 0
v2767 v2704 852 0
v2767 v2716 118 0
v2767 v2721 277 0
v2767 v2722 562 0
v2767 v2734 905 0
v2767 v2735 429 0
v2767 v2737 384 0
v2767 v2799 865 0
v2767 v2809 562 0
v2767 v2820 802 0
v2767 v2821 303 0
v2767 v2829 466 0
v2767 v2830 668 0
v2767 v2860 120 0
v2767 v2865 215 0
v2768 v2778 197 0
v2768 v2795 669 0
v2768 v2810 697 0
v2768 v2814 98 0
v2768 v2821 710 0
v2768 v2855 568 0
v2769 v2686 315 0
v2769 v2689 750 0
v2769 v2697 84 0
v2769 v2700 889 0
v2769 v2708 600 0
v2769 v2754 967 0
v2769 v2759 714 0
v2769 v2789 343 0
v2769 v2792 463 0
v2769 v2812 845 0
v2769 v2834 638 0
v2769 v2838 448 0
v2769 v2844 205 0
v2769 v2852 422 0
v2769 v2853 503 0
v2770 v2676 522 0
v2770 v2737 257 0
v2770 v2782 979 0
v2770 v2798 149 0
v2770 v2818 202 0
v2770 v2852 621 0
v2771 v2672 619 0
v2771 v2681 556 0
v2771 v2682 957 0
v2771 v2824 391 0
v2771 v2833 522 0
v2771 v2846 18 0
v2771 v2857 479 0
v2771 v2863 212 0
v2771 v2869 640 0
v2772 v2678 807 0
v2772 v2696 792 0
v2772 v2701 992 0
v2772 v2706 673 0
v2772 v2716 227 0
v2772 v2725 867 0
v2772 v2737 348 0
v2772 v2753 962 0
v2772 v2770 830 0
v2772 v2805 395 0
v2772 v2861 201 0
v2772 v2862 564 0
v2772 v2868 357 0
v2773 v2687 360 0
v2773 v2692 82 0
v2773 v2703 740 0
v2773 v2717 623 0
v2773 v2718 600 0
v2773 v2746 654 0
v2773 v2757 111 0
v2773 v2769 71 0
v2773 v2774 815 0
v2773 v2775 965 0
v2773 v2784 796 0
v2773 v2817 380 0
v2773 v2835 188 0
v2773 v2855 766 0
v2773 v2861 62 0
v2774 v2691 874 0
v2774 v2698 898 0
v2774 v2719 956 0
v2774 v2796 154 0
v2774 v2835 735 0
v2774 v2836 524 0
v2774 v2840 378 0
v2774 v2841 405 0
v2774 v2847 759 0
v2774 v2851 101 0
v2775 v2696 25 0
v2775 v2697 794 0
v2775 v2732 393 0
v2775 v2778 61 0
v2775 v2792 298 0
v2775 v2795 12 0
v2775 v2812 291 0
v2775 v2861 341 0
v2775 v2864 394 0
v2776 v2679 47 0
v2776 v2685 100 0
v2776 v2689 273 0
v2776 v2703 860 0
v2776 v2707 145 0
v2776 v2709 906 0
v2776 v2718 892 0
v2776 v2721 553 0
v2776 v2752 613 0
v2776 v2754 943 0
v2776 v2767 146 0
v2776 v2769 769 0
v2776 v2773 246 0
v2776 v2792 751 0
v2776 v2803 23 0
v2776 v2807 858 0
v2776 v2813 978 0
v2776 v2826 913 0
v2776 v2860 189 0
v2777 v2677 145 0
v2777 v2679 28 0
v2777 v2688 162 0
v2777 v2692 125 0
v2777 v2700 329 0
v2777 v2729 241 0
v2777 v2758 859 0
v2777 v2763 591 0
v2777 v2775 462 0
v2777 v2798 448 0
v2777 v2830 939 0
v2777 v2833 285 0
v2777 v2849 450 0
v2777 v2856 749 0
v2777 v2860 284 0
v2778 v2786 706 0
v2778 v2812 766 0
v2778 v2834 420 0
v2778 v2849 300 0
v2779 v2686 584 0
v2779 v2696 398 0
v2779 v2703 143 0
v2779 v2720 793 0
v2779 v2731 233 0
v2779 v2738 637 0
v2779 v2760 621 0
v2779 v2763 873 0
v2779 v2769 2 0
v2779 v2781 896 0
v2779 v2795 867 0
v2779 v2837 479 0
v2779 v2877 437 0
v2780 v2680 348 0
v2780 v2763 947 0
v2780 v2794 157 0
v2780 v2808 792 0
v2780 v2817 193 0
v2780 v2820 982 0
v2780 v2825 189 0
v2781 v2708 182 0
v2781 v2737 271 0
v2781 v2747 725 0
v2781 v2783 365 0
v2781 v2787 199 0
v2781 v2792 659 0
v2781 v2867 892 0
v2781 v2876 447 0
v2781 v2877 332 0
v2781 v2878 715 0
v2782 v2696 454 0
v2782 v2716 310 0
v2782 v2720 456 0
v2782 v2806 768 0
v2782 v2819 862 0
v2782 v2855 588 0
v2782 v2882 286 0
v2783 v2695 731 0
v2783 v2749 510 0
v2783 v2768 473 0
v2783 v2771 998 0
v2783 v2807 788 0
v2783 v2823 899 0
v2783 v2832 189 0
v2783 v2846 97 0
v2784 v2716 150 0
v2784 v2723 631 0
v2784 v2724 689 0
v2784 v2757 607 0
v2784 v2758 871 0
v2784 v2761 572 0
v2784 v2762 631 0
v2784 v2802 42 0
v2784 v2847 460 0
v2784 v2858 301 0
v2785 v2706 356 0
v2785 v2758 551 0
v2785 v2773 984 0
v2785 v2847 296 0
v2785 v2867 77 0
v2785 v2884 879 0
v2786 v2688 163 0
v2786 v2693 43 0
v2786 v2733 191 0
v2786 v2739 875 0
v2786 v2774 356 0
v2786 v2834 5 0
v2786 v2841 315 0
v2786 v2863 898 0
v2787 v2687 299 0
v2787 v2713 90 0
v2787 v2718 869 0
v2787 v2721 329 0
v2787 v2724 447 0
v2787 v2746 769 0
v2787 v2761 634 0
v2787 v2782 706 0
v2787 v2783 824 0
v2787 v2792 579 0
v2787 v2803 834 0
v2787 v2819 301 0
v2787 v2860 193 0
v2787 v2869 614 0
v2787 v2878 846 0
v2787 v2886 27 0
v2788 v2706 74 0
v2788 v2782 683 0
v2788 v2790 307 0
v2788 v2816 245 0
v2788 v2818 424 0
v2788 v2875 798 0
v2788 v2877 276 0
v2789 v2703 734 0
v2789 v2719 930 0
v2789 v2745 639 0
v2789 v2753 495 0
v2789 v2764 124 0
v2789 v2777 579 0
v2789 v2800 756 0
v2789 v2817 860 0
v2789 v2821 371 0
v2789 v2839 411 0
v2789 v2850 877 0
v2789 v2886 416 0
v2790 v2692 598 0
v2790 v2704 469 0
v2790 v2721 819 0
v2790 v2746 89 0
v2790 v2761 142 0
v2790 v2793 718 0
v2790 v2819 451 0
v2790 v2828 906 0
v2790 v2840 92 0
v2790 v2843 2 0
v2790 v2878 457 0
v2791 v2703 943 0
v2791 v2727 635 0
v2791 v2728 211 0
v2791 v2755 747 0
v2791 v2797 973 0
v2791 v2799 891 0
v2791 v2814 374 0
v2791 v2831 463 0
v2791 v2834 29 0
v2791 v2837 282 0
v2791 v2876 400 0
v2791 v2881 395 0
v2791 v2883 463 0
v2792 v2709 811 0
v2792 v2725 927 0
v2792 v2726 755 0
v2792 v2762 111 0
v2792 v2786 129 0
v2792 v2806 892 0
v2792 v2856 563 0
v2792 v2879 130 0
v2792 v2881 810 0
v2793 v2697 872 0
v2793 v2734 499 0
v2793 v2740 971 0
v2793 v2750 328 0
v2793 v2753 629 0
v2793 v2770 702 0
v2793 v2827 525 0
v2793 v2853 967 0
v2793 v2860 567 0
v2793 v2873 786 0
v2794 v2718 975 0
v2794 v2732 219 0
v2794 v2767 542 0
v2794 v2785 692 0
v2794 v2793 625 0
v2794 v2813 368 0
v2794 v2820 635 0
v2794 v2833 796 0
v2794 v2842 145 0
v2794 v2874 429 0
v2794 v2878 348 0
v2794 v2886 667 0
v2795 v2696 806 0
v2795 v2698 703 0
v2795 v2756 242 0
v2795 v2812 779 0
v2795 v2840 353 0
v2795 v2844 585 0
v2795 v2847 97 0
v2795 v2852 228 0
v2795 v2853 215 0
v2795 v2857 295 0
v2795 v2862 771 0
v2795 v2889 238 0
v2796 v2700 843 0
v2796 v2709 449 0
v2796 v2727 921 0
v2796 v2729 108 0
v2796 v2731 681 0
v2796 v2737 306 0
v2796 v2743 453 0
v2796 v2758 791 0
v2796 v2763 533 0
v2796 v2772 455 0
v2796 v2788 505 0
v2796 v2793 122 0
v2796 v2835 744 0
v2796 v2865 331 0
v2796 v2869 962 0
v2796 v2875 917 0
v2796 v2878 767 0
v2796 v2880 534 0
v2797 v2708 279 0
v2797 v2718 511 0
v2797 v2728 243 0
v2797 v2731 537 0
v2797 v2732 977 0
v2797 v2763 542 0
v2797 v2769 669 0
v2797 v2771 889 0
v2797 v2869 19 0
v2797 v2871 80 0
v2797 v2890 500 0
v2798 v2707 63 0
v2798 v2738 216 0
v2798 v2740 898 0
